id,number,departure,arrival,status,delay,aircraft_id,airport_departure_id,airport_arrival_id,fare_tariff_id
4525,PG0233,2017-08-03 09:15:00.000000 +00:00,2017-08-03 09:40:00.000000 +00:00,Arrived,,90,437,249,18
4526,PG0234,2017-08-03 12:15:00.000000 +00:00,2017-08-03 12:40:00.000000 +00:00,Arrived,,75,952,103,5
4528,PG0235,2017-09-07 16:50:00.000000 +00:00,2017-09-07 17:15:00.000000 +00:00,Scheduled,,79,686,122,7
4529,PG0234,2017-09-07 12:15:00.000000 +00:00,2017-09-07 12:40:00.000000 +00:00,Scheduled,,87,361,819,16
4530,PG0235,2017-08-03 16:50:00.000000 +00:00,2017-08-03 17:15:00.000000 +00:00,Arrived,,24,545,658,18
4531,PG0233,2017-08-20 09:15:00.000000 +00:00,2017-08-20 09:40:00.000000 +00:00,Scheduled,,34,96,988,22
4532,PG0233,2017-08-19 09:15:00.000000 +00:00,2017-08-19 09:40:00.000000 +00:00,Scheduled,,31,883,83,15
4533,PG0234,2017-08-13 12:15:00.000000 +00:00,2017-08-13 12:40:00.000000 +00:00,Arrived,,12,833,138,18
4534,PG0233,2017-09-07 09:15:00.000000 +00:00,2017-09-07 09:40:00.000000 +00:00,Scheduled,,90,43,647,15
4536,PG0233,2017-08-12 09:15:00.000000 +00:00,2017-08-12 09:40:00.000000 +00:00,Arrived,,43,46,158,7
4537,PG0233,2017-08-31 09:15:00.000000 +00:00,2017-08-31 09:40:00.000000 +00:00,Scheduled,,7,885,233,16
4538,PG0233,2017-09-03 09:15:00.000000 +00:00,2017-09-03 09:40:00.000000 +00:00,Scheduled,,39,396,467,29
4539,PG0234,2017-09-03 12:15:00.000000 +00:00,2017-09-03 12:40:00.000000 +00:00,Scheduled,,62,850,53,20
4540,PG0235,2017-08-07 16:50:00.000000 +00:00,2017-08-07 17:15:00.000000 +00:00,Arrived,,78,960,49,26
4541,PG0235,2017-07-26 16:50:00.000000 +00:00,2017-07-26 17:15:00.000000 +00:00,Arrived,,55,227,923,4
4542,PG0235,2017-08-16 16:50:00.000000 +00:00,2017-08-16 17:15:00.000000 +00:00,Scheduled,,25,84,412,6
4543,PG0235,2017-09-14 16:50:00.000000 +00:00,2017-09-14 17:15:00.000000 +00:00,Cancelled,,45,728,558,11
4544,PG0235,2017-08-02 16:50:00.000000 +00:00,2017-08-02 17:15:00.000000 +00:00,Arrived,,56,95,410,1
4545,PG0235,2017-08-31 16:50:00.000000 +00:00,2017-08-31 17:15:00.000000 +00:00,Scheduled,,56,943,948,11
4546,PG0234,2017-08-19 12:15:00.000000 +00:00,2017-08-19 12:40:00.000000 +00:00,Scheduled,,48,493,643,28
4547,PG0235,2017-09-06 16:50:00.000000 +00:00,2017-09-06 17:15:00.000000 +00:00,Scheduled,,44,246,995,3
4548,PG0235,2017-08-11 16:50:00.000000 +00:00,2017-08-11 17:15:00.000000 +00:00,Arrived,,20,349,251,5
4549,PG0235,2017-08-19 16:50:00.000000 +00:00,2017-08-19 17:15:00.000000 +00:00,Scheduled,,36,836,949,18
4550,PG0233,2017-08-25 09:15:00.000000 +00:00,2017-08-25 09:40:00.000000 +00:00,Scheduled,,86,364,320,13
4551,PG0233,2017-08-30 09:15:00.000000 +00:00,2017-08-30 09:40:00.000000 +00:00,Scheduled,,25,443,23,26
4552,PG0235,2017-07-20 16:50:00.000000 +00:00,2017-07-20 17:15:00.000000 +00:00,Arrived,,28,683,233,14
4553,PG0234,2017-08-30 12:15:00.000000 +00:00,2017-08-30 12:40:00.000000 +00:00,Scheduled,,88,834,44,15
4554,PG0235,2017-08-30 16:50:00.000000 +00:00,2017-08-30 17:15:00.000000 +00:00,Scheduled,,52,440,475,24
4555,PG0234,2017-08-11 12:15:00.000000 +00:00,2017-08-11 12:40:00.000000 +00:00,Arrived,,29,783,997,16
4556,PG0235,2017-09-03 16:50:00.000000 +00:00,2017-09-03 17:15:00.000000 +00:00,Scheduled,,88,457,375,13
4557,PG0233,2017-08-11 09:15:00.000000 +00:00,2017-08-11 09:40:00.000000 +00:00,Arrived,,32,912,304,22
4558,PG0234,2017-07-20 12:15:00.000000 +00:00,2017-07-20 12:40:00.000000 +00:00,Arrived,,5,530,743,9
4559,PG0235,2017-09-05 16:50:00.000000 +00:00,2017-09-05 17:15:00.000000 +00:00,Scheduled,,59,615,890,1
4560,PG0234,2017-09-05 12:15:00.000000 +00:00,2017-09-05 12:40:00.000000 +00:00,Scheduled,,16,719,560,16
4561,PG0233,2017-08-14 09:15:00.000000 +00:00,2017-08-14 09:40:00.000000 +00:00,Arrived,,36,256,893,11
4562,PG0233,2017-08-08 09:15:00.000000 +00:00,2017-08-08 09:40:00.000000 +00:00,Arrived,,1,740,157,5
4563,PG0234,2017-08-08 12:15:00.000000 +00:00,2017-08-08 12:40:00.000000 +00:00,Arrived,,20,494,323,26
4564,PG0234,2017-08-14 12:15:00.000000 +00:00,2017-08-14 12:40:00.000000 +00:00,Arrived,,26,408,90,13
4565,PG0233,2017-07-20 09:15:00.000000 +00:00,2017-07-20 09:40:00.000000 +00:00,Arrived,,12,30,458,17
4566,PG0235,2017-08-08 16:50:00.000000 +00:00,2017-08-08 17:15:00.000000 +00:00,Arrived,,22,241,447,23
4567,PG0235,2017-08-14 16:50:00.000000 +00:00,2017-08-14 17:15:00.000000 +00:00,Arrived,,97,867,551,10
4568,PG0235,2017-07-24 16:50:00.000000 +00:00,2017-07-24 17:15:00.000000 +00:00,Arrived,,56,937,140,26
4569,PG0234,2017-08-31 12:15:00.000000 +00:00,2017-08-31 12:40:00.000000 +00:00,Scheduled,,79,553,452,29
4570,PG0235,2017-08-06 16:50:00.000000 +00:00,2017-08-06 17:15:00.000000 +00:00,Arrived,,45,808,335,28
4527,PG0233,2017-08-16 09:15:00.000000 +00:00,2017-08-16 09:40:00.000000 +00:00,Arrived,,5,477,54,1
4571,PG0234,2017-09-06 12:15:00.000000 +00:00,2017-09-06 12:40:00.000000 +00:00,Scheduled,,18,176,67,25
4572,PG0234,2017-08-06 12:15:00.000000 +00:00,2017-08-06 12:40:00.000000 +00:00,Arrived,,51,338,84,22
4573,PG0233,2017-09-05 09:15:00.000000 +00:00,2017-09-05 09:40:00.000000 +00:00,Scheduled,,75,878,260,26
4574,PG0235,2017-07-22 16:50:00.000000 +00:00,2017-07-22 17:15:00.000000 +00:00,Arrived,,69,370,17,13
4575,PG0233,2017-08-06 09:15:00.000000 +00:00,2017-08-06 09:40:00.000000 +00:00,Arrived,,81,596,983,1
4576,PG0233,2017-07-17 09:15:00.000000 +00:00,2017-07-17 09:40:00.000000 +00:00,Arrived,,21,426,741,27
4577,PG0233,2017-08-26 09:15:00.000000 +00:00,2017-08-26 09:40:00.000000 +00:00,Scheduled,,25,718,306,12
4578,PG0234,2017-08-26 12:15:00.000000 +00:00,2017-08-26 12:40:00.000000 +00:00,Scheduled,,75,209,833,12
4579,PG0234,2017-07-17 12:15:00.000000 +00:00,2017-07-17 12:40:00.000000 +00:00,Arrived,,88,843,558,30
4580,PG0233,2017-07-31 09:15:00.000000 +00:00,2017-07-31 09:40:00.000000 +00:00,Arrived,,8,911,708,4
4581,PG0235,2017-07-17 16:50:00.000000 +00:00,2017-07-17 17:15:00.000000 +00:00,Arrived,,74,989,191,10
4582,PG0233,2017-07-27 09:15:00.000000 +00:00,2017-07-27 09:40:00.000000 +00:00,Arrived,,25,666,246,22
4583,PG0234,2017-08-28 12:15:00.000000 +00:00,2017-08-28 12:40:00.000000 +00:00,Scheduled,,24,588,151,3
4584,PG0233,2017-09-06 09:15:00.000000 +00:00,2017-09-06 09:40:00.000000 +00:00,Scheduled,,58,201,478,27
4585,PG0235,2017-08-26 16:50:00.000000 +00:00,2017-08-26 17:15:00.000000 +00:00,Scheduled,,10,264,455,12
4586,PG0234,2017-07-27 12:15:00.000000 +00:00,2017-07-27 12:40:00.000000 +00:00,Arrived,,98,416,79,24
4587,PG0235,2017-09-01 16:50:00.000000 +00:00,2017-09-01 17:15:00.000000 +00:00,Scheduled,,79,973,660,24
4588,PG0235,2017-07-27 16:50:00.000000 +00:00,2017-07-27 17:15:00.000000 +00:00,Arrived,,32,549,591,12
4589,PG0233,2017-08-17 09:15:00.000000 +00:00,2017-08-17 09:40:00.000000 +00:00,Scheduled,,42,591,18,1
4590,PG0233,2017-09-12 09:15:00.000000 +00:00,2017-09-12 09:40:00.000000 +00:00,Scheduled,,9,666,776,24
4591,PG0234,2017-09-12 12:15:00.000000 +00:00,2017-09-12 12:40:00.000000 +00:00,Scheduled,,85,315,809,15
4592,PG0235,2017-09-12 16:50:00.000000 +00:00,2017-09-12 17:15:00.000000 +00:00,Scheduled,,35,515,300,3
4593,PG0233,2017-08-28 09:15:00.000000 +00:00,2017-08-28 09:40:00.000000 +00:00,Scheduled,,46,481,215,6
4594,PG0235,2017-08-17 16:50:00.000000 +00:00,2017-08-17 17:15:00.000000 +00:00,Scheduled,,93,654,79,7
4595,PG0234,2017-08-17 12:15:00.000000 +00:00,2017-08-17 12:40:00.000000 +00:00,Scheduled,,11,902,532,2
4596,PG0233,2017-08-04 09:15:00.000000 +00:00,2017-08-04 09:40:00.000000 +00:00,Arrived,,68,463,433,20
4597,PG0235,2017-07-29 16:50:00.000000 +00:00,2017-07-29 17:15:00.000000 +00:00,Arrived,,7,604,494,24
4598,PG0234,2017-07-29 12:15:00.000000 +00:00,2017-07-29 12:40:00.000000 +00:00,Arrived,,6,981,494,8
4599,PG0233,2017-07-29 09:15:00.000000 +00:00,2017-07-29 09:40:00.000000 +00:00,Arrived,,62,533,611,6
4600,PG0235,2017-07-18 16:50:00.000000 +00:00,2017-07-18 17:15:00.000000 +00:00,Arrived,,38,628,533,18
4601,PG0234,2017-07-18 12:15:00.000000 +00:00,2017-07-18 12:40:00.000000 +00:00,Arrived,,8,738,559,24
4602,PG0233,2017-07-24 09:15:00.000000 +00:00,2017-07-24 09:40:00.000000 +00:00,Arrived,,66,690,573,13
4603,PG0233,2017-07-18 09:15:00.000000 +00:00,2017-07-18 09:40:00.000000 +00:00,Arrived,,87,770,307,29
4604,PG0234,2017-08-20 12:15:00.000000 +00:00,2017-08-20 12:40:00.000000 +00:00,Scheduled,,92,615,968,5
4605,PG0233,2017-08-09 09:15:00.000000 +00:00,2017-08-09 09:40:00.000000 +00:00,Arrived,,83,811,252,29
4606,PG0234,2017-08-09 12:15:00.000000 +00:00,2017-08-09 12:40:00.000000 +00:00,Arrived,,83,991,502,9
4607,PG0235,2017-08-09 16:50:00.000000 +00:00,2017-08-09 17:15:00.000000 +00:00,Arrived,,30,666,818,21
4608,PG0235,2017-08-18 16:50:00.000000 +00:00,2017-08-18 17:15:00.000000 +00:00,Scheduled,,16,811,863,8
4609,PG0235,2017-08-27 16:50:00.000000 +00:00,2017-08-27 17:15:00.000000 +00:00,Scheduled,,36,971,771,18
4610,PG0234,2017-08-18 12:15:00.000000 +00:00,2017-08-18 12:40:00.000000 +00:00,Scheduled,,48,324,729,23
4611,PG0233,2017-08-02 09:15:00.000000 +00:00,2017-08-02 09:40:00.000000 +00:00,Arrived,,30,757,493,11
4612,PG0233,2017-09-01 09:15:00.000000 +00:00,2017-09-01 09:40:00.000000 +00:00,Scheduled,,95,444,953,2
4613,PG0233,2017-07-26 09:15:00.000000 +00:00,2017-07-26 09:40:00.000000 +00:00,Arrived,,26,718,696,15
4614,PG0235,2017-08-01 16:50:00.000000 +00:00,2017-08-01 17:15:00.000000 +00:00,Arrived,,63,57,875,19
4615,PG0235,2017-07-23 16:50:00.000000 +00:00,2017-07-23 17:15:00.000000 +00:00,Arrived,,64,768,781,6
4616,PG0234,2017-07-23 12:15:00.000000 +00:00,2017-07-23 12:40:00.000000 +00:00,Arrived,,78,215,586,30
4617,PG0234,2017-08-01 12:15:00.000000 +00:00,2017-08-01 12:40:00.000000 +00:00,Arrived,,55,832,662,17
4618,PG0233,2017-08-01 09:15:00.000000 +00:00,2017-08-01 09:40:00.000000 +00:00,Arrived,,73,546,950,30
4619,PG0234,2017-07-24 12:15:00.000000 +00:00,2017-07-24 12:40:00.000000 +00:00,Arrived,,6,40,28,10
4620,PG0235,2017-08-20 16:50:00.000000 +00:00,2017-08-20 17:15:00.000000 +00:00,Scheduled,,11,498,262,23
4621,PG0233,2017-08-13 09:15:00.000000 +00:00,2017-08-13 09:40:00.000000 +00:00,Arrived,,53,960,813,1
4622,PG0234,2017-08-27 12:15:00.000000 +00:00,2017-08-27 12:40:00.000000 +00:00,Scheduled,,86,960,596,13
4623,PG0233,2017-08-18 09:15:00.000000 +00:00,2017-08-18 09:40:00.000000 +00:00,Scheduled,,8,271,703,29
4624,PG0234,2017-09-01 12:15:00.000000 +00:00,2017-09-01 12:40:00.000000 +00:00,Scheduled,,79,923,566,1
4625,PG0233,2017-07-22 09:15:00.000000 +00:00,2017-07-22 09:40:00.000000 +00:00,Arrived,,25,200,629,28
4626,PG0233,2017-08-27 09:15:00.000000 +00:00,2017-08-27 09:40:00.000000 +00:00,Scheduled,,44,338,764,7
4627,PG0235,2017-08-22 16:50:00.000000 +00:00,2017-08-22 17:15:00.000000 +00:00,Scheduled,,62,529,222,23
4628,PG0234,2017-08-22 12:15:00.000000 +00:00,2017-08-22 12:40:00.000000 +00:00,Scheduled,,6,61,730,23
4629,PG0235,2017-09-10 16:50:00.000000 +00:00,2017-09-10 17:15:00.000000 +00:00,Scheduled,,15,128,267,17
4630,PG0233,2017-08-22 09:15:00.000000 +00:00,2017-08-22 09:40:00.000000 +00:00,Scheduled,,48,80,951,20
4631,PG0233,2017-09-11 09:15:00.000000 +00:00,2017-09-11 09:40:00.000000 +00:00,Scheduled,,56,157,640,24
4632,PG0234,2017-09-10 12:15:00.000000 +00:00,2017-09-10 12:40:00.000000 +00:00,Scheduled,,77,891,208,30
4633,PG0234,2017-09-11 12:15:00.000000 +00:00,2017-09-11 12:40:00.000000 +00:00,Scheduled,,66,385,256,11
4634,PG0233,2017-08-23 09:15:00.000000 +00:00,2017-08-23 09:40:00.000000 +00:00,Scheduled,,76,928,436,16
4635,PG0235,2017-08-25 16:50:00.000000 +00:00,2017-08-25 17:15:00.000000 +00:00,Scheduled,,57,946,667,17
4636,PG0233,2017-09-10 09:15:00.000000 +00:00,2017-09-10 09:40:00.000000 +00:00,Scheduled,,90,849,212,26
4637,PG0233,2017-08-29 09:15:00.000000 +00:00,2017-08-29 09:40:00.000000 +00:00,Scheduled,,82,63,983,21
4638,PG0235,2017-09-04 16:50:00.000000 +00:00,2017-09-04 17:15:00.000000 +00:00,Scheduled,,66,199,908,8
4639,PG0235,2017-09-11 16:50:00.000000 +00:00,2017-09-11 17:15:00.000000 +00:00,Scheduled,,65,922,546,21
4640,PG0233,2017-08-15 09:15:00.000000 +00:00,2017-08-15 09:40:00.000000 +00:00,Arrived,,61,424,419,27
4641,PG0234,2017-07-26 12:15:00.000000 +00:00,2017-07-26 12:40:00.000000 +00:00,Arrived,,81,6,203,28
4642,PG0234,2017-08-15 12:15:00.000000 +00:00,2017-08-15 12:40:00.000000 +00:00,Arrived,,30,505,292,7
4643,PG0234,2017-07-22 12:15:00.000000 +00:00,2017-07-22 12:40:00.000000 +00:00,Arrived,,60,228,857,4
4644,PG0235,2017-09-09 16:50:00.000000 +00:00,2017-09-09 17:15:00.000000 +00:00,Scheduled,,98,218,702,18
4645,PG0234,2017-08-07 12:15:00.000000 +00:00,2017-08-07 12:40:00.000000 +00:00,Arrived,,63,583,922,24
4647,PG0234,2017-09-04 12:15:00.000000 +00:00,2017-09-04 12:40:00.000000 +00:00,Scheduled,,92,396,375,7
4648,PG0234,2017-09-09 12:15:00.000000 +00:00,2017-09-09 12:40:00.000000 +00:00,Scheduled,,43,507,600,22
4649,PG0234,2017-08-23 12:15:00.000000 +00:00,2017-08-23 12:40:00.000000 +00:00,Scheduled,,26,576,494,30
4650,PG0235,2017-07-19 16:50:00.000000 +00:00,2017-07-19 17:15:00.000000 +00:00,Arrived,,46,203,262,16
4651,PG0235,2017-09-08 16:50:00.000000 +00:00,2017-09-08 17:15:00.000000 +00:00,Scheduled,,38,211,86,13
4652,PG0235,2017-08-05 16:50:00.000000 +00:00,2017-08-05 17:15:00.000000 +00:00,Arrived,,90,413,94,16
4653,PG0234,2017-08-05 12:15:00.000000 +00:00,2017-08-05 12:40:00.000000 +00:00,Arrived,,52,468,552,19
4654,PG0233,2017-08-05 09:15:00.000000 +00:00,2017-08-05 09:40:00.000000 +00:00,Arrived,,90,706,174,22
4655,PG0234,2017-09-08 12:15:00.000000 +00:00,2017-09-08 12:40:00.000000 +00:00,Scheduled,,72,809,945,29
4656,PG0233,2017-09-02 09:15:00.000000 +00:00,2017-09-02 09:40:00.000000 +00:00,Scheduled,,14,914,470,18
4657,PG0233,2017-09-08 09:15:00.000000 +00:00,2017-09-08 09:40:00.000000 +00:00,Scheduled,,88,775,366,24
4658,PG0234,2017-07-19 12:15:00.000000 +00:00,2017-07-19 12:40:00.000000 +00:00,Arrived,,41,277,181,21
4659,PG0235,2017-08-23 16:50:00.000000 +00:00,2017-08-23 17:15:00.000000 +00:00,Scheduled,,69,168,781,1
4660,PG0235,2017-08-04 16:50:00.000000 +00:00,2017-08-04 17:15:00.000000 +00:00,Arrived,,67,506,926,7
4661,PG0233,2017-07-21 09:15:00.000000 +00:00,2017-07-21 09:40:00.000000 +00:00,Arrived,,90,866,879,22
4662,PG0234,2017-09-02 12:15:00.000000 +00:00,2017-09-02 12:40:00.000000 +00:00,Scheduled,,1,46,256,1
4663,PG0235,2017-09-02 16:50:00.000000 +00:00,2017-09-02 17:15:00.000000 +00:00,Scheduled,,87,663,476,17
4664,PG0234,2017-08-29 12:15:00.000000 +00:00,2017-08-29 12:40:00.000000 +00:00,Scheduled,,91,524,82,27
4665,PG0235,2017-08-10 16:50:00.000000 +00:00,2017-08-10 17:15:00.000000 +00:00,Arrived,,78,649,808,4
4666,PG0234,2017-08-25 12:15:00.000000 +00:00,2017-08-25 12:40:00.000000 +00:00,Scheduled,,74,232,138,21
4667,PG0234,2017-09-14 12:15:00.000000 +00:00,2017-09-14 12:40:00.000000 +00:00,Scheduled,,19,903,95,21
4668,PG0233,2017-07-28 09:15:00.000000 +00:00,2017-07-28 09:40:00.000000 +00:00,Arrived,,24,93,199,12
4669,PG0235,2017-08-29 16:50:00.000000 +00:00,2017-08-29 17:15:00.000000 +00:00,Scheduled,,48,339,265,29
4670,PG0234,2017-07-28 12:15:00.000000 +00:00,2017-07-28 12:40:00.000000 +00:00,Arrived,,87,91,139,6
4671,PG0235,2017-07-30 16:50:00.000000 +00:00,2017-07-30 17:15:00.000000 +00:00,Arrived,,37,759,134,27
4672,PG0235,2017-08-13 16:50:00.000000 +00:00,2017-08-13 17:15:00.000000 +00:00,Arrived,,85,848,962,4
4673,PG0233,2017-07-25 09:15:00.000000 +00:00,2017-07-25 09:40:00.000000 +00:00,Arrived,,99,965,322,21
4674,PG0234,2017-07-25 12:15:00.000000 +00:00,2017-07-25 12:40:00.000000 +00:00,Arrived,,92,960,267,3
4675,PG0235,2017-07-25 16:50:00.000000 +00:00,2017-07-25 17:15:00.000000 +00:00,Arrived,,70,850,828,8
4676,PG0235,2017-07-28 16:50:00.000000 +00:00,2017-07-28 17:15:00.000000 +00:00,Arrived,,77,327,663,14
4677,PG0233,2017-08-21 09:15:00.000000 +00:00,2017-08-21 09:40:00.000000 +00:00,Scheduled,,37,666,333,26
4678,PG0235,2017-09-13 16:50:00.000000 +00:00,2017-09-13 17:15:00.000000 +00:00,Scheduled,,24,745,867,8
4679,PG0233,2017-08-07 09:15:00.000000 +00:00,2017-08-07 09:40:00.000000 +00:00,Arrived,,6,946,397,18
4680,PG0233,2017-09-04 09:15:00.000000 +00:00,2017-09-04 09:40:00.000000 +00:00,Scheduled,,29,600,232,30
4681,PG0233,2017-09-14 09:15:00.000000 +00:00,2017-09-14 09:40:00.000000 +00:00,Scheduled,,24,391,59,26
4682,PG0234,2017-08-10 12:15:00.000000 +00:00,2017-08-10 12:40:00.000000 +00:00,Arrived,,89,579,462,13
4683,PG0234,2017-08-21 12:15:00.000000 +00:00,2017-08-21 12:40:00.000000 +00:00,Scheduled,,99,300,346,9
4684,PG0235,2017-08-21 16:50:00.000000 +00:00,2017-08-21 17:15:00.000000 +00:00,Scheduled,,48,981,260,9
4685,PG0234,2017-07-21 12:15:00.000000 +00:00,2017-07-21 12:40:00.000000 +00:00,Arrived,,33,584,557,22
4686,PG0235,2017-07-16 16:50:00.000000 +00:00,2017-07-16 17:15:00.000000 +00:00,Arrived,,87,560,259,26
4687,PG0235,2017-08-24 16:50:00.000000 +00:00,2017-08-24 17:15:00.000000 +00:00,Scheduled,,94,858,950,28
4688,PG0234,2017-08-24 12:15:00.000000 +00:00,2017-08-24 12:40:00.000000 +00:00,Scheduled,,64,824,881,22
4689,PG0233,2017-08-24 09:15:00.000000 +00:00,2017-08-24 09:40:00.000000 +00:00,Scheduled,,21,964,167,21
4690,PG0234,2017-07-16 12:15:00.000000 +00:00,2017-07-16 12:40:00.000000 +00:00,Arrived,,62,800,955,17
4691,PG0233,2017-09-09 09:15:00.000000 +00:00,2017-09-09 09:40:00.000000 +00:00,Scheduled,,87,830,978,11
4692,PG0235,2017-07-21 16:50:00.000000 +00:00,2017-07-21 17:15:00.000000 +00:00,Arrived,,76,372,771,22
4693,PG0561,2017-07-17 09:30:00.000000 +00:00,2017-07-17 11:15:00.000000 +00:00,Arrived,,25,354,155,18
4694,PG0561,2017-09-14 09:30:00.000000 +00:00,2017-09-14 11:15:00.000000 +00:00,Scheduled,,11,540,294,25
4695,PG0561,2017-07-16 09:30:00.000000 +00:00,2017-07-16 11:15:00.000000 +00:00,Arrived,,63,837,364,30
4696,PG0561,2017-08-10 09:30:00.000000 +00:00,2017-08-10 11:15:00.000000 +00:00,Arrived,,94,961,136,27
4697,PG0561,2017-08-25 09:30:00.000000 +00:00,2017-08-25 11:15:00.000000 +00:00,Scheduled,,53,713,834,2
4698,PG0561,2017-08-30 09:30:00.000000 +00:00,2017-08-30 11:15:00.000000 +00:00,Scheduled,,37,297,818,9
4699,PG0561,2017-08-20 09:30:00.000000 +00:00,2017-08-20 11:15:00.000000 +00:00,Scheduled,,43,349,542,12
4700,PG0561,2017-08-19 09:30:00.000000 +00:00,2017-08-19 11:15:00.000000 +00:00,Scheduled,,10,393,981,30
4701,PG0561,2017-08-15 09:30:00.000000 +00:00,2017-08-15 11:15:00.000000 +00:00,Arrived,,37,99,640,5
4702,PG0561,2017-08-28 09:30:00.000000 +00:00,2017-08-28 11:15:00.000000 +00:00,Scheduled,,92,656,653,22
4703,PG0561,2017-07-20 09:30:00.000000 +00:00,2017-07-20 11:15:00.000000 +00:00,Arrived,,41,288,529,9
4704,PG0561,2017-09-13 09:30:00.000000 +00:00,2017-09-13 11:15:00.000000 +00:00,Scheduled,,47,920,894,27
4705,PG0561,2017-07-18 09:30:00.000000 +00:00,2017-07-18 11:15:00.000000 +00:00,Arrived,,89,941,743,24
4706,PG0561,2017-08-04 09:30:00.000000 +00:00,2017-08-04 11:15:00.000000 +00:00,Arrived,,61,386,599,27
4707,PG0561,2017-09-11 09:30:00.000000 +00:00,2017-09-11 11:15:00.000000 +00:00,Scheduled,,39,156,378,16
4708,PG0561,2017-08-21 09:30:00.000000 +00:00,2017-08-21 11:15:00.000000 +00:00,Scheduled,,44,558,610,20
4709,PG0561,2017-07-28 09:30:00.000000 +00:00,2017-07-28 11:15:00.000000 +00:00,Arrived,,54,547,781,2
4710,PG0561,2017-07-24 09:30:00.000000 +00:00,2017-07-24 11:15:00.000000 +00:00,Arrived,,92,933,199,3
4711,PG0561,2017-09-03 09:30:00.000000 +00:00,2017-09-03 11:15:00.000000 +00:00,Scheduled,,46,902,599,26
4712,PG0561,2017-08-07 09:30:00.000000 +00:00,2017-08-07 11:15:00.000000 +00:00,Arrived,,85,242,888,4
4713,PG0561,2017-08-05 09:30:00.000000 +00:00,2017-08-05 11:15:00.000000 +00:00,Arrived,,10,530,18,16
4714,PG0561,2017-07-26 09:30:00.000000 +00:00,2017-07-26 11:15:00.000000 +00:00,Arrived,,95,942,286,15
4715,PG0561,2017-08-09 09:30:00.000000 +00:00,2017-08-09 11:15:00.000000 +00:00,Arrived,,97,672,462,7
4716,PG0561,2017-08-24 09:30:00.000000 +00:00,2017-08-24 11:15:00.000000 +00:00,Scheduled,,71,984,378,25
4717,PG0561,2017-07-23 09:30:00.000000 +00:00,2017-07-23 11:15:00.000000 +00:00,Arrived,,18,456,176,23
4718,PG0561,2017-07-19 09:30:00.000000 +00:00,2017-07-19 11:15:00.000000 +00:00,Arrived,,50,738,930,24
4719,PG0561,2017-08-29 09:30:00.000000 +00:00,2017-08-29 11:15:00.000000 +00:00,Scheduled,,3,401,654,3
4720,PG0561,2017-07-22 09:30:00.000000 +00:00,2017-07-22 11:15:00.000000 +00:00,Arrived,,87,514,360,23
4721,PG0561,2017-08-06 09:30:00.000000 +00:00,2017-08-06 11:15:00.000000 +00:00,Arrived,,61,543,270,5
4722,PG0561,2017-08-22 09:30:00.000000 +00:00,2017-08-22 11:15:00.000000 +00:00,Scheduled,,80,629,567,12
4723,PG0561,2017-08-01 09:30:00.000000 +00:00,2017-08-01 11:15:00.000000 +00:00,Arrived,,66,718,44,1
4724,PG0561,2017-07-27 09:30:00.000000 +00:00,2017-07-27 11:15:00.000000 +00:00,Arrived,,25,547,570,22
4725,PG0561,2017-08-03 09:30:00.000000 +00:00,2017-08-03 11:15:00.000000 +00:00,Arrived,,84,266,366,10
4726,PG0561,2017-09-02 09:30:00.000000 +00:00,2017-09-02 11:15:00.000000 +00:00,Scheduled,,70,227,739,29
4727,PG0561,2017-07-30 09:30:00.000000 +00:00,2017-07-30 11:15:00.000000 +00:00,Arrived,,90,659,5,9
4728,PG0561,2017-08-18 09:30:00.000000 +00:00,2017-08-18 11:15:00.000000 +00:00,Scheduled,,70,621,964,21
4729,PG0561,2017-08-02 09:30:00.000000 +00:00,2017-08-02 11:15:00.000000 +00:00,Arrived,,71,537,823,27
4730,PG0561,2017-08-11 09:30:00.000000 +00:00,2017-08-11 11:15:00.000000 +00:00,Arrived,,34,446,238,20
4731,PG0561,2017-08-26 09:30:00.000000 +00:00,2017-08-26 11:15:00.000000 +00:00,Scheduled,,66,480,338,25
4732,PG0561,2017-08-13 09:30:00.000000 +00:00,2017-08-13 11:15:00.000000 +00:00,Arrived,,3,557,375,7
4733,PG0561,2017-09-06 09:30:00.000000 +00:00,2017-09-06 11:15:00.000000 +00:00,Scheduled,,5,848,449,11
4735,PG0561,2017-08-31 09:30:00.000000 +00:00,2017-08-31 11:15:00.000000 +00:00,Scheduled,,88,851,498,16
4736,PG0561,2017-08-14 09:30:00.000000 +00:00,2017-08-14 11:15:00.000000 +00:00,Arrived,,74,314,727,15
4737,PG0561,2017-07-21 09:30:00.000000 +00:00,2017-07-21 11:15:00.000000 +00:00,Arrived,,93,478,815,25
4738,PG0561,2017-09-12 09:30:00.000000 +00:00,2017-09-12 11:15:00.000000 +00:00,Scheduled,,9,800,840,15
4739,PG0561,2017-09-05 09:30:00.000000 +00:00,2017-09-05 11:15:00.000000 +00:00,Scheduled,,44,44,375,5
4740,PG0561,2017-08-17 09:30:00.000000 +00:00,2017-08-17 11:15:00.000000 +00:00,Scheduled,,11,602,985,2
4741,PG0561,2017-08-08 09:30:00.000000 +00:00,2017-08-08 11:15:00.000000 +00:00,Arrived,,4,736,349,10
4742,PG0561,2017-07-31 09:30:00.000000 +00:00,2017-07-31 11:15:00.000000 +00:00,Arrived,,42,515,272,2
4743,PG0561,2017-08-23 09:30:00.000000 +00:00,2017-08-23 11:15:00.000000 +00:00,Scheduled,,71,497,950,7
